,F1_sum_vector_magnitude,F2_orientation_angle,F3_std_magnitude,Situation,window_start_index
657,52.69,1.69,10.6,Fall,65700
658,52.93,1.85,4.46,Fall,65800
659,63.27,1.8,13.18,Fall,65900
660,55.63,1.72,29.91,Fall,66000
661,51.9,1.74,28.09,Fall,66100
662,57.58,1.82,25.23,Fall,66200
663,65.78,1.8,31.12,Fall,66300
664,79.01,1.75,26.03,Fall,66400
665,68.71,1.73,29.97,Fall,66500
666,134.27,1.69,176.31,Fall,66600
667,770.41,1.57,676.79,Fall,66700
668,948.0,1.4,817.8,Fall,66800
669,490.94,1.6,515.46,Fall,66900
670,1252.28,1.83,1805.13,Fall,67000
671,1915.05,2.03,1959.05,Fall,67100
672,965.35,1.8,1182.77,Fall,67200
673,135.65,1.47,148.1,Fall,67300
674,72.69,1.52,60.59,Fall,67400
675,57.44,1.71,23.48,Fall,67500
676,55.18,2.07,13.15,Fall,67600
677,54.8,2.05,8.5,Fall,67700
678,54.02,1.8,11.32,Fall,67800
679,55.68,1.62,10.89,Fall,67900
680,56.23,1.78,15.95,Fall,68000
681,55.16,2.02,8.93,Fall,68100
682,54.82,1.97,9.19,Fall,68200
683,53.8,1.88,18.96,Fall,68300
684,53.51,1.79,19.05,Fall,68400
685,55.43,1.56,9.72,Fall,68500
686,57.61,1.51,12.99,Fall,68600
687,56.68,1.85,18.8,Fall,68700
688,55.25,2.06,6.91,Fall,68800
689,67.83,1.87,23.29,Fall,68900
690,59.35,1.74,34.61,Fall,69000
691,65.61,1.69,84.63,Fall,69100
692,88.75,1.67,88.96,Fall,69200
693,67.28,1.75,26.27,Fall,69300
694,52.4,1.72,40.02,Fall,69400
695,299.0,1.55,336.55,Fall,69500
696,890.87,1.52,495.18,Fall,69600
697,747.37,1.47,723.09,Fall,69700
698,298.27,1.46,266.47,Fall,69800
699,549.02,1.52,682.15,Fall,69900
700,1603.25,1.66,1648.02,Fall,70000
701,1691.81,1.78,1637.22,Fall,70100
702,541.98,1.82,720.42,Fall,70200
703,102.19,1.83,108.83,Fall,70300
704,51.91,1.68,17.79,Fall,70400
705,48.73,1.65,9.48,Fall,70500
706,51.03,1.83,10.0,Fall,70600
707,53.89,1.92,5.35,Fall,70700
708,54.52,1.87,3.67,Fall,70800
709,53.98,1.83,4.36,Fall,70900
710,53.84,1.64,9.81,Fall,71000
711,55.42,1.61,10.86,Fall,71100
712,55.04,1.8,9.12,Fall,71200
713,54.6,1.88,4.62,Fall,71300
714,55.15,1.88,4.93,Fall,71400
715,54.73,1.86,3.98,Fall,71500
716,55.02,1.88,4.64,Fall,71600
717,54.32,1.8,8.07,Fall,71700
718,53.67,1.67,6.78,Fall,71800
719,49.8,1.71,8.89,Fall,71900
720,35.02,1.82,14.87,Fall,72000
721,39.56,1.82,23.44,Fall,72100
722,117.97,1.68,172.16,Fall,72200
723,385.7,1.55,322.66,Fall,72300
724,827.56,1.53,304.46,Fall,72400
725,716.86,1.53,651.8,Fall,72500
726,402.53,1.29,348.09,Fall,72600
727,1180.16,0.94,1194.85,Fall,72700
728,1733.67,1.06,1501.1,Fall,72800
729,877.25,1.46,1282.13,Fall,72900
730,157.69,1.42,167.54,Fall,73000
731,90.41,1.76,64.18,Fall,73100
732,65.5,1.98,36.82,Fall,73200
733,75.59,1.6,37.23,Fall,73300
734,89.59,1.59,23.28,Fall,73400
735,64.86,1.78,26.69,Fall,73500
736,39.99,2.04,20.37,Fall,73600
737,54.03,1.87,31.25,Fall,73700
738,70.65,1.6,10.92,Fall,73800
739,59.31,1.65,11.44,Fall,73900
740,47.95,1.82,12.09,Fall,74000
741,45.08,1.9,13.85,Fall,74100
742,57.28,1.76,17.55,Fall,74200
743,61.75,1.7,9.58,Fall,74300
744,53.82,1.78,7.38,Fall,74400
745,48.5,1.85,8.78,Fall,74500
746,52.3,1.79,10.97,Fall,74600
747,57.75,1.71,6.27,Fall,74700
748,55.61,1.74,6.48,Fall,74800
749,64.31,1.75,13.31,Fall,74900
750,97.19,1.64,119.54,Fall,75000
751,222.14,1.58,148.87,Fall,75100
752,337.68,1.62,128.1,Fall,75200
753,667.32,1.66,419.33,Fall,75300
754,667.61,1.61,690.73,Fall,75400
755,588.21,1.28,422.94,Fall,75500
756,1763.63,0.85,1354.36,Fall,75600
757,1711.34,0.98,1555.45,Fall,75700
758,433.52,1.32,496.92,Fall,75800
759,122.71,1.53,124.56,Fall,75900
760,76.27,1.72,70.43,Fall,76000
761,58.97,1.68,20.27,Fall,76100
762,65.71,1.66,12.19,Fall,76200
763,61.0,1.69,12.25,Fall,76300
764,57.04,1.71,8.08,Fall,76400
765,58.46,1.73,7.19,Fall,76500
766,55.34,1.76,7.32,Fall,76600
767,53.69,1.76,7.21,Fall,76700
768,53.74,1.75,6.72,Fall,76800
769,51.18,1.79,7.05,Fall,76900
770,56.92,1.82,20.15,Fall,77000
771,59.66,1.69,22.72,Fall,77100
772,56.53,1.69,18.98,Fall,77200
773,60.43,1.71,17.99,Fall,77300
774,59.17,1.66,10.43,Fall,77400
775,53.64,1.78,8.65,Fall,77500
776,46.35,1.86,7.64,Fall,77600
777,43.83,1.89,6.56,Fall,77700
778,55.85,1.78,14.4,Fall,77800
779,61.87,1.71,8.44,Fall,77900
780,55.1,1.77,5.96,Fall,78000
781,54.72,1.77,5.57,Fall,78100
782,51.57,1.8,12.0,Fall,78200
783,131.96,1.86,184.98,Fall,78300
784,614.57,1.76,551.98,Fall,78400
785,901.64,1.57,723.65,Fall,78500
786,661.85,1.32,824.89,Fall,78600
787,897.17,0.81,707.03,Fall,78700
788,1647.01,0.72,1128.04,Fall,78800
789,1166.89,1.14,1310.86,Fall,78900
790,237.65,1.93,282.45,Fall,79000
791,119.86,2.11,107.54,Fall,79100
792,69.9,1.61,33.74,Fall,79200
793,74.82,1.65,24.43,Fall,79300
794,73.03,1.75,12.35,Fall,79400
795,63.28,1.74,13.73,Fall,79500
796,50.55,1.82,12.38,Fall,79600
797,58.02,1.79,19.39,Fall,79700
798,73.42,1.63,14.52,Fall,79800
799,62.65,1.71,18.72,Fall,79900
800,45.96,1.9,11.84,Fall,80000
801,50.7,1.85,16.5,Fall,80100
802,60.49,1.74,13.51,Fall,80200
803,62.27,1.75,11.81,Fall,80300
804,63.7,1.72,10.45,Fall,80400
805,55.0,1.78,14.98,Fall,80500
806,40.16,1.93,12.25,Fall,80600
807,34.92,1.96,14.03,Fall,80700
808,58.67,1.77,29.23,Fall,80800
809,67.73,1.68,17.81,Fall,80900
810,47.67,1.78,10.45,Fall,81000
811,183.03,1.72,244.98,Fall,81100
812,476.44,1.6,282.96,Fall,81200
813,856.84,1.6,358.64,Fall,81300
814,747.49,1.65,715.53,Fall,81400
815,436.89,1.82,443.86,Fall,81500
816,1499.27,2.21,1474.24,Fall,81600
817,1792.84,2.26,1608.61,Fall,81700
818,613.47,1.53,949.83,Fall,81800
819,145.94,1.34,129.28,Fall,81900
820,89.96,1.95,62.5,Fall,82000
821,46.1,2.11,32.89,Fall,82100
822,56.25,1.97,42.7,Fall,82200
823,74.01,1.89,26.12,Fall,82300
824,54.54,1.76,15.56,Fall,82400
825,46.45,1.67,13.56,Fall,82500
826,55.83,1.73,17.24,Fall,82600
827,58.33,1.83,11.31,Fall,82700
828,55.94,1.81,9.18,Fall,82800
829,52.81,1.78,9.71,Fall,82900
830,50.23,1.77,7.34,Fall,83000
831,55.3,1.81,6.33,Fall,83100
832,57.83,1.82,6.15,Fall,83200
833,57.42,1.81,6.67,Fall,83300
834,55.04,1.79,5.54,Fall,83400
835,53.42,1.82,7.89,Fall,83500
836,54.18,1.84,9.9,Fall,83600
837,54.52,1.84,8.1,Fall,83700
838,51.35,1.87,6.61,Fall,83800
839,34.64,1.96,19.19,Fall,83900
840,41.42,1.9,27.32,Fall,84000
841,62.26,1.75,13.14,Fall,84100
842,60.77,1.76,15.25,Fall,84200
843,57.51,1.77,15.03,Fall,84300
844,163.02,1.76,274.83,Fall,84400
845,621.86,1.65,544.89,Fall,84500
846,949.24,1.6,713.05,Fall,84600
847,638.2,1.74,851.18,Fall,84700
848,895.37,2.19,902.71,Fall,84800
849,2036.83,2.45,1717.81,Fall,84900
850,1488.28,1.89,1895.18,Fall,85000
851,233.33,1.3,272.3,Fall,85100
852,100.36,1.43,73.48,Fall,85200
853,64.22,2.07,51.15,Fall,85300
854,66.24,2.11,49.62,Fall,85400
855,71.62,1.68,18.35,Fall,85500
856,54.78,1.73,15.07,Fall,85600
857,55.21,1.81,14.0,Fall,85700
858,52.96,1.78,15.89,Fall,85800
859,48.06,1.79,20.8,Fall,85900
860,57.37,1.81,19.05,Fall,86000
861,59.6,1.78,10.94,Fall,86100
862,54.16,1.75,13.14,Fall,86200
863,51.63,1.78,13.72,Fall,86300
864,51.61,1.77,11.1,Fall,86400
865,46.0,1.81,9.97,Fall,86500
866,47.08,1.84,13.71,Fall,86600
867,57.96,1.85,12.09,Fall,86700
868,59.96,1.8,9.69,Fall,86800
869,49.77,1.93,16.34,Fall,86900
870,136.72,1.9,155.12,Fall,87000
871,393.37,1.64,202.14,Fall,87100
872,440.61,1.66,343.14,Fall,87200
873,515.53,1.49,526.4,Fall,87300
874,1103.25,1.48,1182.72,Fall,87400
875,1291.52,1.78,1135.92,Fall,87500
876,668.89,1.58,930.74,Fall,87600
877,158.21,1.48,215.87,Fall,87700
878,59.3,1.73,13.83,Fall,87800
879,56.71,1.84,5.1,Fall,87900
880,55.84,1.86,3.13,Fall,88000
881,56.43,1.87,3.51,Fall,88100
882,56.24,1.87,4.35,Fall,88200
883,56.34,1.87,4.32,Fall,88300
884,56.02,1.87,2.96,Fall,88400
885,55.37,1.84,2.27,Fall,88500
886,55.47,1.83,2.08,Fall,88600
887,55.57,1.82,2.17,Fall,88700
888,54.92,1.81,2.3,Fall,88800
889,53.96,1.8,2.13,Fall,88900
890,55.62,1.83,4.6,Fall,89000
891,58.57,1.83,10.88,Fall,89100
892,57.48,1.83,10.81,Fall,89200
893,54.39,1.83,3.62,Fall,89300
894,54.19,1.82,3.37,Fall,89400
895,54.67,1.83,2.62,Fall,89500
896,54.03,1.81,2.41,Fall,89600
897,53.64,1.8,2.69,Fall,89700
898,54.75,1.83,3.12,Fall,89800
899,56.98,1.82,7.29,Fall,89900
900,62.93,1.71,12.85,Fall,90000
901,67.37,1.57,12.77,Fall,90100
902,59.36,1.68,18.67,Fall,90200
903,58.72,1.81,18.13,Fall,90300
904,62.99,1.77,13.96,Fall,90400
905,53.47,1.77,13.42,Fall,90500
906,48.79,1.74,9.75,Fall,90600
907,46.37,1.8,25.52,Fall,90700
908,356.4,1.75,402.45,Fall,90800
909,519.12,1.5,475.59,Fall,90900
910,424.47,1.25,433.66,Fall,91000
911,1373.4,1.52,1485.15,Fall,91100
912,1674.4,2.15,1372.36,Fall,91200
913,727.61,1.74,831.81,Fall,91300
914,251.2,1.4,216.48,Fall,91400
915,92.43,1.63,87.42,Fall,91500
916,53.94,1.53,19.12,Fall,91600
917,55.55,1.65,16.27,Fall,91700
918,57.26,1.75,5.56,Fall,91800
919,55.47,1.72,5.26,Fall,91900
920,53.38,1.75,6.14,Fall,92000
921,53.6,1.83,5.61,Fall,92100
922,53.84,1.84,4.12,Fall,92200
923,54.24,1.82,2.99,Fall,92300
924,53.86,1.83,4.1,Fall,92400
925,52.04,1.78,5.5,Fall,92500
926,51.61,1.72,5.13,Fall,92600
927,53.16,1.8,6.01,Fall,92700
928,54.44,1.85,2.97,Fall,92800
929,53.34,1.85,6.42,Fall,92900
930,46.66,1.86,13.98,Fall,93000
931,43.97,1.86,31.21,Fall,93100
932,393.36,1.71,424.09,Fall,93200
933,771.66,1.58,386.77,Fall,93300
934,951.89,1.48,1010.41,Fall,93400
935,1576.44,1.78,1591.18,Fall,93500
936,1664.26,1.85,1670.07,Fall,93600
937,828.01,1.91,967.42,Fall,93700
938,227.22,1.91,271.96,Fall,93800
939,65.44,1.6,39.13,Fall,93900
940,57.48,1.74,7.91,Fall,94000
941,56.77,1.83,6.37,Fall,94100
942,56.1,1.88,3.54,Fall,94200
943,66.22,1.94,17.37,Fall,94300
944,66.11,1.93,20.15,Fall,94400
945,57.63,1.82,9.91,Fall,94500
946,57.98,1.81,4.1,Fall,94600
947,57.02,1.81,3.15,Fall,94700
948,55.99,1.81,3.73,Fall,94800
949,54.48,1.81,3.63,Fall,94900
950,54.4,1.8,2.87,Fall,95000
951,55.56,1.79,2.7,Fall,95100
952,55.61,1.79,2.9,Fall,95200
953,52.98,1.81,4.53,Fall,95300
954,49.16,1.79,4.26,Fall,95400
955,51.02,1.77,5.32,Fall,95500
956,57.39,1.81,5.93,Fall,95600
957,60.99,1.83,5.08,Fall,95700
958,56.55,1.78,8.46,Fall,95800
959,47.65,1.68,10.25,Fall,95900
960,46.94,1.55,25.44,Fall,96000
961,43.45,1.42,29.04,Fall,96100
962,266.77,1.39,378.58,Fall,96200
963,781.15,1.5,469.6,Fall,96300
964,757.17,1.28,709.98,Fall,96400
965,785.91,1.2,972.04,Fall,96500
966,1367.58,1.79,1311.59,Fall,96600
967,1077.4,1.92,1175.7,Fall,96700
968,328.91,1.76,427.21,Fall,96800
969,83.13,1.9,92.13,Fall,96900
970,50.82,1.78,19.04,Fall,97000
971,51.35,1.72,7.36,Fall,97100
972,51.76,1.9,7.48,Fall,97200
973,51.68,1.91,6.45,Fall,97300
974,52.34,1.79,4.67,Fall,97400
975,52.2,1.8,3.88,Fall,97500
976,52.13,1.85,4.28,Fall,97600
977,53.2,1.82,5.15,Fall,97700
978,53.96,1.77,3.74,Fall,97800
979,53.39,1.81,4.14,Fall,97900
980,52.92,1.83,3.17,Fall,98000
981,53.43,1.83,2.98,Fall,98100
982,53.16,1.82,3.15,Fall,98200
983,53.27,1.78,4.07,Fall,98300
984,54.14,1.72,4.71,Fall,98400
985,53.45,1.76,5.57,Fall,98500
986,52.58,1.85,3.47,Fall,98600
987,53.06,1.85,3.03,Fall,98700
988,55.59,1.85,9.55,Fall,98800
989,51.56,1.77,14.42,Fall,98900
990,47.3,1.71,11.63,Fall,99000
991,51.42,1.74,9.94,Fall,99100
992,56.51,1.69,7.55,Fall,99200
993,52.29,1.68,15.24,Fall,99300
994,238.14,1.75,382.19,Fall,99400
995,626.76,1.71,462.53,Fall,99500
996,534.33,1.32,570.77,Fall,99600
997,488.28,1.08,668.37,Fall,99700
998,1258.28,1.69,1244.21,Fall,99800
999,1235.14,1.93,1225.09,Fall,99900
1000,405.25,1.79,526.62,Fall,100000
1001,92.93,1.93,110.31,Fall,100100
1002,58.44,1.89,21.95,Fall,100200
1003,55.35,1.74,11.87,Fall,100300
1004,52.43,1.57,7.74,Fall,100400
1005,51.86,1.71,11.43,Fall,100500
1006,53.65,1.87,6.17,Fall,100600
1007,55.94,1.81,7.16,Fall,100700
1008,56.24,1.77,5.47,Fall,100800
1009,55.17,1.75,4.67,Fall,100900
1010,54.1,1.79,4.84,Fall,101000
1011,53.75,1.82,3.71,Fall,101100
1012,53.91,1.8,3.64,Fall,101200
1013,54.71,1.81,2.94,Fall,101300
1014,57.31,1.81,4.8,Fall,101400
1015,57.94,1.82,4.76,Fall,101500
1016,55.56,1.8,4.07,Fall,101600
1017,54.12,1.76,3.72,Fall,101700
1018,55.46,1.76,20.72,Fall,101800
1019,67.08,1.74,50.76,Fall,101900
1020,65.96,1.72,48.12,Fall,102000
1021,53.78,1.74,16.65,Fall,102100
1022,52.28,1.81,15.47,Fall,102200
1023,49.51,1.96,16.4,Fall,102300
1024,47.0,1.79,16.8,Fall,102400
1025,61.18,1.51,19.31,Fall,102500
1026,65.55,1.61,19.72,Fall,102600
1027,48.48,1.76,15.73,Fall,102700
1028,47.96,1.84,15.3,Fall,102800
1029,119.8,1.84,192.28,Fall,102900
1030,352.11,1.96,388.28,Fall,103000
1031,612.31,2.07,625.24,Fall,103100
1032,1524.87,1.75,1628.51,Fall,103200
1033,2039.09,1.47,1796.11,Fall,103300
1034,1037.14,1.92,1299.37,Fall,103400
1035,229.37,1.94,226.25,Fall,103500
1036,97.94,1.53,47.16,Fall,103600
1037,55.3,1.55,29.61,Fall,103700
1038,44.16,1.59,24.79,Fall,103800
1039,70.14,1.69,25.89,Fall,103900
1040,74.14,1.76,17.33,Fall,104000
1041,44.97,1.78,23.44,Fall,104100
1042,37.2,1.7,25.38,Fall,104200
1043,69.23,1.68,32.54,Fall,104300
1044,74.43,1.76,19.59,Fall,104400
1045,58.12,1.78,8.37,Fall,104500
1046,45.47,1.83,18.18,Fall,104600
1047,29.89,1.84,13.03,Fall,104700
1048,57.59,1.77,42.88,Fall,104800
1049,156.45,1.68,116.46,Fall,104900
1050,190.77,1.68,109.44,Fall,105000
1051,117.75,1.96,58.62,Fall,105100
1052,61.25,2.2,36.73,Fall,105200
1053,51.74,1.99,24.89,Fall,105300
1054,60.02,1.74,14.47,Fall,105400
1055,59.06,1.81,9.92,Fall,105500
1056,62.98,2.01,30.43,Fall,105600
1057,284.07,1.86,361.26,Fall,105700
1058,557.72,1.91,545.34,Fall,105800
1059,1391.18,1.9,1547.25,Fall,105900
1060,1884.63,1.48,1646.97,Fall,106000
1061,1081.99,1.63,1421.55,Fall,106100
1062,362.95,1.62,454.3,Fall,106200
1063,131.4,1.49,77.43,Fall,106300
1064,84.64,1.62,29.73,Fall,106400
1065,65.81,1.68,14.05,Fall,106500
1066,66.75,1.72,12.74,Fall,106600
1067,65.35,1.78,13.81,Fall,106700
1068,57.2,1.83,11.33,Fall,106800
1069,47.5,1.83,13.78,Fall,106900
1070,58.48,1.79,23.02,Fall,107000
1071,73.93,1.77,13.55,Fall,107100
1072,61.32,1.8,13.56,Fall,107200
1073,42.77,1.83,14.9,Fall,107300
1074,54.24,1.8,25.32,Fall,107400
1075,68.88,1.76,11.92,Fall,107500
1076,56.85,1.8,10.48,Fall,107600
1077,42.92,1.85,13.8,Fall,107700
1078,53.06,1.79,38.98,Fall,107800
1079,207.15,1.16,223.76,Fall,107900
1080,260.03,1.19,251.51,Fall,108000
1081,240.25,1.48,258.06,Fall,108100
1082,267.5,1.38,272.72,Fall,108200
1083,216.03,1.44,159.78,Fall,108300
1084,212.59,1.65,204.91,Fall,108400
1085,183.73,1.98,195.51,Fall,108500
1086,205.72,1.64,207.93,Fall,108600
1087,179.5,1.27,158.87,Fall,108700
1088,98.51,1.2,39.5,Fall,108800
1089,169.71,1.26,207.73,Fall,108900
1090,477.46,1.66,490.54,Fall,109000
1091,888.74,2.09,657.86,Fall,109100
1092,1586.77,1.83,1464.8,Fall,109200
1093,1333.79,1.21,1442.07,Fall,109300
1094,329.29,1.1,329.97,Fall,109400
1095,92.01,1.43,61.92,Fall,109500
1096,74.36,1.58,21.52,Fall,109600
1097,73.1,1.57,14.07,Fall,109700
1098,69.31,1.65,12.91,Fall,109800
1099,62.22,1.72,11.1,Fall,109900
1100,58.64,1.72,7.73,Fall,110000
1101,61.1,1.7,7.32,Fall,110100
1102,59.45,1.72,7.63,Fall,110200
1103,51.04,1.8,10.03,Fall,110300
1104,55.01,1.84,15.43,Fall,110400
1105,63.49,1.77,13.41,Fall,110500
1106,63.11,1.75,10.69,Fall,110600
1107,58.64,1.81,10.77,Fall,110700
1108,48.1,1.9,10.37,Fall,110800
1109,55.23,1.88,19.64,Fall,110900
1110,85.22,1.78,29.75,Fall,111000
1111,114.25,1.6,83.96,Fall,111100
1112,486.98,1.16,569.62,Fall,111200
1113,830.64,0.86,603.92,Fall,111300
1114,1336.47,1.25,1214.79,Fall,111400
1115,1548.66,1.51,1630.51,Fall,111500
1116,788.69,1.68,1195.96,Fall,111600
1117,229.87,1.9,238.95,Fall,111700
1118,89.43,1.83,64.94,Fall,111800
1119,68.41,1.87,23.01,Fall,111900
1120,81.76,1.88,18.91,Fall,112000
1121,71.82,1.83,21.77,Fall,112100
1122,53.75,1.79,12.66,Fall,112200
1123,65.26,1.85,18.87,Fall,112300
1124,76.76,1.88,10.81,Fall,112400
1125,66.76,1.84,10.96,Fall,112500
1126,56.51,1.81,8.93,Fall,112600
1127,60.83,1.81,14.44,Fall,112700
1128,67.3,1.83,13.75,Fall,112800
1129,64.86,1.83,10.6,Fall,112900
1130,62.68,1.82,8.43,Fall,113000
1131,64.13,1.84,8.45,Fall,113100
1132,58.03,1.82,16.28,Fall,113200
1133,41.58,1.72,16.21,Fall,113300
1134,39.01,1.72,12.9,Fall,113400
1135,62.46,1.83,22.64,Fall,113500
1136,77.21,1.88,10.1,Fall,113600
1137,74.11,1.86,8.96,Fall,113700
1138,63.73,1.82,17.04,Fall,113800
1139,55.88,1.78,12.55,Fall,113900
1140,62.24,1.72,8.9,Fall,114000
1141,57.8,1.72,12.29,Fall,114100
1142,49.63,1.75,10.03,Fall,114200
1143,53.55,1.7,16.54,Fall,114300
1144,131.81,1.55,157.75,Fall,114400
1145,301.32,1.27,292.45,Fall,114500
1146,437.75,1.52,416.58,Fall,114600
1147,757.66,1.57,683.08,Fall,114700
1148,1965.65,1.47,1554.14,Fall,114800
1149,1774.39,1.88,1768.2,Fall,114900
1150,406.48,2.06,517.17,Fall,115000
1151,122.63,2.18,72.68,Fall,115100
1152,73.46,2.28,49.42,Fall,115200
1153,70.0,2.02,32.6,Fall,115300
1154,75.46,1.79,15.35,Fall,115400
1155,56.19,1.93,22.53,Fall,115500
1156,49.7,1.99,19.15,Fall,115600
1157,67.0,1.84,18.84,Fall,115700
1158,73.34,1.79,9.61,Fall,115800
1159,59.69,1.88,19.6,Fall,115900
1160,42.33,2.01,28.86,Fall,116000
1161,47.73,1.91,44.0,Fall,116100
1162,80.88,1.74,47.12,Fall,116200
1163,84.75,1.76,42.16,Fall,116300
1164,47.16,1.93,41.8,Fall,116400
1165,32.35,2.02,27.36,Fall,116500
1166,71.95,1.84,47.09,Fall,116600
1167,97.26,1.69,17.17,Fall,116700
1168,75.12,1.79,26.45,Fall,116800
1169,62.29,1.87,21.16,Fall,116900
1170,180.93,1.92,279.54,Fall,117000
1171,444.81,1.77,308.35,Fall,117100
1172,520.6,1.22,397.03,Fall,117200
1173,980.03,0.89,920.17,Fall,117300
1174,1702.69,1.3,1460.81,Fall,117400
1175,1098.0,1.75,1553.18,Fall,117500
1176,219.93,1.54,193.5,Fall,117600
1177,108.59,1.53,94.38,Fall,117700
1178,78.62,1.74,28.84,Fall,117800
1179,68.81,1.72,18.53,Fall,117900
1180,57.88,1.72,10.51,Fall,118000
1181,56.81,1.72,10.04,Fall,118100
1182,57.91,1.75,10.56,Fall,118200
1183,55.96,1.8,10.68,Fall,118300
1184,49.28,1.86,11.29,Fall,118400
1185,57.86,1.81,17.51,Fall,118500
1186,51.67,1.96,25.3,Fall,118600
1187,51.46,1.94,26.83,Fall,118700
1188,62.81,1.72,16.7,Fall,118800
1189,60.72,1.74,13.22,Fall,118900
1190,64.77,1.72,10.64,Fall,119000
1191,64.2,1.92,63.55,Fall,119100
1192,76.75,1.89,79.21,Fall,119200
1193,74.01,1.74,39.94,Fall,119300
1194,56.29,1.79,21.26,Fall,119400
1195,54.67,1.76,10.99,Fall,119500
1196,59.56,1.77,20.73,Fall,119600
1197,76.83,1.94,51.61,Fall,119700
1198,79.48,1.88,52.16,Fall,119800
1199,61.08,1.71,21.64,Fall,119900
1200,51.59,1.86,10.13,Fall,120000
1201,51.47,1.93,10.34,Fall,120100
1202,50.54,1.86,13.2,Fall,120200
1203,50.9,1.87,14.43,Fall,120300
1204,55.03,1.81,13.64,Fall,120400
1205,60.98,1.72,10.55,Fall,120500
1206,60.34,1.76,8.16,Fall,120600
1207,48.39,1.92,15.63,Fall,120700
1208,76.69,2.13,83.54,Fall,120800
1209,294.05,1.92,223.01,Fall,120900
1210,375.51,1.25,289.41,Fall,121000
1211,423.96,0.71,414.22,Fall,121100
1212,1369.84,0.82,1402.71,Fall,121200
1213,1505.61,1.39,1412.33,Fall,121300
1214,566.39,1.52,485.49,Fall,121400
1215,206.83,1.42,130.35,Fall,121500
1216,94.64,1.63,50.88,Fall,121600
1217,59.88,1.76,19.32,Fall,121700
1218,54.11,1.94,27.82,Fall,121800
1219,61.93,1.87,28.25,Fall,121900
1220,66.55,1.69,12.89,Fall,122000
1221,56.85,1.84,14.93,Fall,122100
1222,53.17,1.85,11.93,Fall,122200
1223,55.81,1.78,10.31,Fall,122300
1224,56.38,1.79,9.92,Fall,122400
1225,60.83,1.79,13.59,Fall,122500
1226,59.5,1.8,13.92,Fall,122600
1227,52.05,1.82,9.86,Fall,122700
1228,50.61,1.91,14.85,Fall,122800
1229,55.17,1.86,17.28,Fall,122900
1230,54.45,1.79,14.41,Fall,123000
1231,47.06,1.81,10.7,Fall,123100
1232,47.2,1.59,29.59,Fall,123200
1233,264.51,1.23,355.38,Fall,123300
1234,484.53,1.01,429.55,Fall,123400
1235,693.95,0.75,638.66,Fall,123500
1236,1505.62,0.88,1483.93,Fall,123600
1237,1307.06,1.45,1547.96,Fall,123700
1238,360.72,1.3,367.88,Fall,123800
1239,173.54,1.17,132.09,Fall,123900
1240,106.99,1.54,35.73,Fall,124000
1241,72.3,1.71,23.34,Fall,124100
1242,52.58,2.02,23.09,Fall,124200
1243,48.17,2.18,21.88,Fall,124300
1244,63.45,1.83,28.24,Fall,124400
1245,75.82,1.61,13.93,Fall,124500
1246,66.72,1.72,14.48,Fall,124600
1247,54.68,1.91,16.78,Fall,124700
1248,45.03,2.29,19.57,Fall,124800
1249,51.25,2.12,28.4,Fall,124900
1250,71.32,1.64,18.68,Fall,125000
1251,70.71,1.66,14.54,Fall,125100
1252,60.76,1.74,8.51,Fall,125200
1253,57.14,1.78,9.36,Fall,125300
1254,56.37,1.78,9.24,Fall,125400
1255,57.03,1.79,9.53,Fall,125500
1256,55.07,1.82,11.3,Fall,125600
1257,44.64,2.29,26.44,Fall,125700
1258,34.36,2.83,13.8,Fall,125800
1259,46.33,2.23,34.43,Fall,125900
1260,56.24,1.51,14.95,Fall,126000
1261,196.69,1.21,313.9,Fall,126100
1262,511.86,1.52,449.22,Fall,126200
1263,508.31,2.07,410.04,Fall,126300
1264,1370.09,2.28,1582.01,Fall,126400
1265,1829.27,2.14,1574.91,Fall,126500
1266,726.42,1.67,886.04,Fall,126600
1267,159.88,1.79,172.57,Fall,126700
1268,96.25,2.02,63.62,Fall,126800
1269,68.39,1.97,22.59,Fall,126900
1270,47.89,1.84,22.11,Fall,127000
1271,58.71,1.81,30.83,Fall,127100
1272,67.66,1.8,21.74,Fall,127200
1273,54.63,1.76,14.54,Fall,127300
1274,63.78,1.83,16.32,Fall,127400
1275,64.49,1.67,19.7,Fall,127500
1276,57.19,1.48,13.61,Fall,127600
1277,53.46,1.5,17.51,Fall,127700
1278,53.64,1.74,20.45,Fall,127800
1279,53.96,1.88,12.57,Fall,127900
1280,53.07,1.84,10.9,Fall,128000
1281,56.36,1.84,6.76,Fall,128100
1282,56.85,1.83,6.97,Fall,128200
1283,55.5,1.84,7.49,Fall,128300
1284,46.43,1.85,12.42,Fall,128400
1285,45.0,1.84,15.34,Fall,128500
1286,62.69,1.88,19.3,Fall,128600
1287,75.11,1.88,12.22,Fall,128700
1288,68.87,1.81,11.81,Fall,128800
1289,59.04,1.8,14.61,Fall,128900
1290,45.71,1.98,20.38,Fall,129000
1291,42.24,2.04,59.38,Fall,129100
1292,419.67,1.84,465.3,Fall,129200
1293,742.28,1.9,610.02,Fall,129300
1294,1795.4,2.21,1680.26,Fall,129400
1295,1919.79,2.12,1725.13,Fall,129500
1296,585.26,1.51,763.04,Fall,129600
1297,156.39,1.07,160.11,Fall,129700
1298,80.56,1.36,66.5,Fall,129800
1299,68.23,1.77,31.32,Fall,129900
1300,61.24,1.78,14.5,Fall,130000
1301,48.47,1.77,16.21,Fall,130100
