,F1_sum_vector_magnitude,F2_orientation_angle,F3_std_magnitude,Situation,window_start_index
662,504.19,0.14,6.01,Fall,66200
663,504.39,0.14,6.67,Fall,66300
664,504.46,0.14,6.74,Fall,66400
665,504.75,0.12,6.97,Fall,66500
666,503.73,0.13,37.1,Fall,66600
667,540.27,0.38,173.75,Fall,66700
668,570.03,0.91,259.12,Fall,66800
669,486.18,1.1,156.79,Fall,66900
670,534.63,1.16,465.45,Fall,67000
671,703.23,1.91,725.69,Fall,67100
672,635.65,2.22,412.48,Fall,67200
673,524.82,1.97,55.14,Fall,67300
674,524.41,2.0,15.42,Fall,67400
675,523.33,2.0,4.84,Fall,67500
676,523.99,2.0,4.13,Fall,67600
677,524.14,2.0,3.33,Fall,67700
678,523.74,2.0,2.34,Fall,67800
679,523.57,2.0,2.59,Fall,67900
680,523.99,2.0,3.11,Fall,68000
681,524.14,2.0,3.25,Fall,68100
682,524.0,2.0,2.4,Fall,68200
683,523.5,2.0,3.77,Fall,68300
684,523.46,2.0,3.6,Fall,68400
685,523.33,2.0,2.93,Fall,68500
686,523.34,2.0,4.05,Fall,68600
687,524.18,2.0,4.33,Fall,68700
688,522.72,2.0,24.39,Fall,68800
689,506.42,1.08,406.81,Fall,68900
690,498.53,0.14,50.65,Fall,69000
691,505.72,0.13,17.56,Fall,69100
692,505.74,0.14,17.49,Fall,69200
693,505.09,0.13,5.39,Fall,69300
694,504.82,0.13,7.38,Fall,69400
695,509.38,0.19,71.4,Fall,69500
696,546.88,0.59,223.38,Fall,69600
697,538.98,1.12,217.01,Fall,69700
698,485.74,1.24,80.71,Fall,69800
699,460.03,1.11,190.79,Fall,69900
700,610.29,1.5,532.86,Fall,70000
701,722.0,2.1,652.12,Fall,70100
702,601.05,2.14,284.87,Fall,70200
703,527.89,2.04,34.15,Fall,70300
704,523.03,2.04,4.4,Fall,70400
705,522.44,2.05,3.05,Fall,70500
706,523.48,2.06,3.01,Fall,70600
707,524.19,2.06,2.17,Fall,70700
708,523.96,2.06,1.48,Fall,70800
709,523.49,2.06,1.41,Fall,70900
710,522.74,2.05,2.58,Fall,71000
711,523.1,2.05,3.03,Fall,71100
712,523.99,2.06,1.73,Fall,71200
713,524.02,2.06,1.99,Fall,71300
714,524.0,2.06,1.82,Fall,71400
715,523.96,2.06,1.64,Fall,71500
716,524.08,2.06,1.57,Fall,71600
717,523.77,2.06,2.16,Fall,71700
718,521.37,2.05,26.13,Fall,71800
719,504.2,1.15,441.3,Fall,71900
720,497.41,0.24,53.82,Fall,72000
721,505.68,0.22,6.96,Fall,72100
722,503.47,0.21,34.4,Fall,72200
723,510.99,0.2,92.63,Fall,72300
724,545.79,0.42,173.29,Fall,72400
725,530.37,0.83,195.65,Fall,72500
726,499.43,0.94,99.41,Fall,72600
727,601.34,0.64,481.43,Fall,72700
728,660.12,0.9,639.55,Fall,72800
729,572.71,1.31,402.93,Fall,72900
730,513.62,1.24,46.89,Fall,73000
731,508.29,1.27,18.19,Fall,73100
732,509.28,1.27,14.75,Fall,73200
733,506.73,1.25,10.1,Fall,73300
734,504.38,1.25,7.94,Fall,73400
735,508.84,1.26,6.28,Fall,73500
736,512.92,1.26,6.08,Fall,73600
737,510.27,1.25,7.5,Fall,73700
738,507.48,1.25,3.76,Fall,73800
739,509.67,1.25,2.75,Fall,73900
740,511.5,1.25,2.42,Fall,74000
741,511.76,1.25,3.86,Fall,74100
742,509.76,1.25,4.17,Fall,74200
743,508.95,1.25,2.51,Fall,74300
744,510.18,1.25,1.84,Fall,74400
745,511.08,1.25,2.45,Fall,74500
746,510.4,1.25,2.85,Fall,74600
747,509.65,1.25,1.87,Fall,74700
748,508.72,1.24,27.93,Fall,74800
749,503.04,0.65,303.45,Fall,74900
750,500.58,0.08,36.29,Fall,75000
751,505.71,0.19,61.47,Fall,75100
752,506.98,0.37,62.37,Fall,75200
753,528.75,0.71,171.28,Fall,75300
754,518.85,1.08,195.79,Fall,75400
755,487.62,1.05,137.5,Fall,75500
756,696.65,0.72,569.64,Fall,75600
757,681.34,0.95,576.67,Fall,75700
758,488.77,1.27,125.06,Fall,75800
759,515.28,1.17,39.93,Fall,75900
760,511.69,1.16,23.47,Fall,76000
761,510.31,1.17,5.04,Fall,76100
762,509.23,1.17,3.86,Fall,76200
763,509.83,1.17,2.97,Fall,76300
764,510.35,1.17,2.46,Fall,76400
765,510.25,1.17,2.19,Fall,76500
766,510.79,1.17,2.11,Fall,76600
767,510.99,1.17,2.16,Fall,76700
768,510.89,1.17,2.16,Fall,76800
769,511.36,1.17,2.16,Fall,76900
770,510.54,1.17,4.25,Fall,77000
771,510.21,1.16,4.83,Fall,77100
772,510.68,1.16,4.45,Fall,77200
773,510.2,1.17,4.15,Fall,77300
774,510.41,1.17,3.28,Fall,77400
775,510.77,1.17,2.28,Fall,77500
776,512.01,1.17,2.65,Fall,77600
777,512.58,1.17,2.47,Fall,77700
778,509.56,1.16,25.97,Fall,77800
779,503.06,0.61,276.2,Fall,77900
780,502.02,0.07,26.66,Fall,78000
781,504.75,0.06,1.76,Fall,78100
782,504.7,0.06,3.74,Fall,78200
783,501.11,0.11,37.86,Fall,78300
784,516.06,0.34,130.47,Fall,78400
785,561.78,0.85,263.69,Fall,78500
786,523.91,1.13,200.07,Fall,78600
787,517.17,0.9,190.69,Fall,78700
788,613.55,0.84,445.16,Fall,78800
789,576.67,1.12,343.89,Fall,78900
790,510.05,1.35,68.28,Fall,79000
791,516.02,1.39,35.25,Fall,79100
792,511.96,1.35,12.15,Fall,79200
793,509.92,1.34,7.53,Fall,79300
794,510.3,1.35,3.67,Fall,79400
795,511.88,1.36,3.12,Fall,79500
796,514.22,1.36,2.71,Fall,79600
797,512.84,1.35,4.21,Fall,79700
798,509.9,1.35,3.39,Fall,79800
799,511.97,1.35,4.21,Fall,79900
800,515.13,1.35,3.42,Fall,80000
801,514.43,1.35,4.0,Fall,80100
802,512.46,1.35,3.2,Fall,80200
803,512.08,1.35,2.63,Fall,80300
804,511.89,1.35,2.86,Fall,80400
805,513.53,1.35,3.52,Fall,80500
806,516.41,1.35,3.5,Fall,80600
807,517.37,1.35,3.9,Fall,80700
808,511.58,1.34,28.59,Fall,80800
809,502.48,0.74,295.87,Fall,80900
810,502.2,0.14,28.38,Fall,81000
811,506.32,0.15,56.06,Fall,81100
812,514.11,0.25,97.83,Fall,81200
813,544.99,0.63,207.4,Fall,81300
814,542.41,1.07,203.54,Fall,81400
815,458.31,1.21,109.76,Fall,81500
816,601.64,1.48,464.34,Fall,81600
817,754.58,1.78,596.69,Fall,81700
818,616.88,1.55,310.66,Fall,81800
819,524.47,1.33,38.39,Fall,81900
820,517.41,1.37,21.42,Fall,82000
821,510.9,1.35,12.42,Fall,82100
822,512.4,1.34,9.24,Fall,82200
823,515.2,1.33,8.18,Fall,82300
824,513.0,1.33,3.65,Fall,82400
825,511.0,1.32,4.27,Fall,82500
826,512.39,1.32,5.22,Fall,82600
827,513.15,1.33,3.67,Fall,82700
828,512.59,1.32,1.98,Fall,82800
829,512.17,1.32,2.28,Fall,82900
830,511.63,1.32,2.01,Fall,83000
831,512.3,1.32,1.85,Fall,83100
832,512.8,1.32,1.68,Fall,83200
833,512.76,1.32,1.91,Fall,83300
834,512.29,1.32,1.77,Fall,83400
835,512.03,1.32,2.32,Fall,83500
836,512.19,1.32,2.78,Fall,83600
837,512.11,1.32,2.71,Fall,83700
838,510.2,1.31,27.84,Fall,83800
839,503.94,0.67,303.48,Fall,83900
840,502.03,0.03,30.2,Fall,84000
841,504.93,0.02,3.23,Fall,84100
842,505.03,0.02,3.53,Fall,84200
843,504.99,0.02,3.06,Fall,84300
844,502.2,0.07,55.25,Fall,84400
845,524.08,0.29,141.65,Fall,84500
846,583.76,0.84,282.91,Fall,84600
847,508.08,1.26,223.45,Fall,84700
848,434.98,1.54,225.19,Fall,84800
849,712.38,1.79,611.18,Fall,84900
850,744.68,1.56,558.87,Fall,85000
851,528.74,1.26,110.86,Fall,85100
852,516.36,1.23,22.67,Fall,85200
853,507.21,1.25,12.26,Fall,85300
854,507.54,1.25,10.87,Fall,85400
855,511.41,1.24,5.23,Fall,85500
856,508.83,1.25,3.19,Fall,85600
857,509.11,1.25,2.72,Fall,85700
858,509.08,1.25,3.48,Fall,85800
859,508.26,1.24,4.41,Fall,85900
860,509.38,1.24,3.77,Fall,86000
861,509.62,1.24,2.76,Fall,86100
862,508.77,1.24,3.42,Fall,86200
863,508.17,1.24,3.77,Fall,86300
864,508.28,1.24,3.03,Fall,86400
865,507.98,1.24,3.07,Fall,86500
866,508.08,1.24,2.9,Fall,86600
867,509.5,1.24,2.39,Fall,86700
868,507.26,1.23,32.71,Fall,86800
869,498.17,0.91,353.64,Fall,86900
870,491.46,0.64,57.63,Fall,87000
871,497.18,0.82,83.39,Fall,87100
872,504.14,1.06,100.17,Fall,87200
873,501.67,1.06,126.86,Fall,87300
874,556.06,1.09,284.02,Fall,87400
875,628.18,1.74,461.94,Fall,87500
876,586.44,1.99,280.59,Fall,87600
877,522.39,1.76,52.82,Fall,87700
878,514.69,1.79,4.19,Fall,87800
879,514.7,1.79,1.54,Fall,87900
880,514.67,1.79,1.39,Fall,88000
881,514.65,1.79,1.52,Fall,88100
882,514.53,1.79,1.83,Fall,88200
883,514.59,1.79,1.56,Fall,88300
884,514.58,1.79,1.48,Fall,88400
885,514.42,1.79,1.24,Fall,88500
886,514.28,1.79,1.18,Fall,88600
887,514.52,1.78,1.26,Fall,88700
888,514.68,1.78,1.01,Fall,88800
889,514.71,1.78,1.12,Fall,88900
890,514.86,1.78,1.61,Fall,89000
891,515.13,1.78,2.49,Fall,89100
892,515.07,1.78,2.13,Fall,89200
893,514.89,1.78,1.27,Fall,89300
894,515.0,1.78,1.47,Fall,89400
895,515.0,1.78,1.21,Fall,89500
896,515.13,1.78,1.05,Fall,89600
897,515.08,1.78,1.14,Fall,89700
898,513.88,1.77,25.89,Fall,89800
899,505.19,1.18,281.89,Fall,89900
900,500.32,0.59,28.14,Fall,90000
901,504.65,0.57,4.84,Fall,90100
902,504.06,0.56,4.51,Fall,90200
903,502.42,0.56,4.4,Fall,90300
904,502.36,0.56,3.85,Fall,90400
905,502.64,0.55,3.7,Fall,90500
906,503.1,0.55,2.78,Fall,90600
907,501.84,0.56,6.63,Fall,90700
908,490.5,0.68,104.95,Fall,90800
909,512.73,0.91,128.63,Fall,90900
910,496.49,0.95,157.08,Fall,91000
911,580.23,1.27,435.82,Fall,91100
912,703.91,2.07,593.45,Fall,91200
913,629.02,2.15,285.49,Fall,91300
914,544.04,1.88,67.41,Fall,91400
915,523.2,1.95,14.02,Fall,91500
916,521.99,1.95,6.25,Fall,91600
917,522.9,1.96,3.79,Fall,91700
918,523.29,1.96,1.73,Fall,91800
919,522.92,1.96,1.57,Fall,91900
920,522.73,1.96,1.65,Fall,92000
921,522.99,1.96,1.67,Fall,92100
922,522.95,1.96,1.54,Fall,92200
923,522.89,1.96,1.56,Fall,92300
924,522.65,1.96,1.67,Fall,92400
925,522.24,1.96,1.7,Fall,92500
926,522.55,1.96,1.93,Fall,92600
927,522.81,1.96,1.9,Fall,92700
928,520.89,1.95,31.02,Fall,92800
929,506.6,1.29,336.29,Fall,92900
930,498.49,0.62,32.51,Fall,93000
931,501.08,0.62,8.89,Fall,93100
932,497.94,0.76,108.91,Fall,93200
933,517.43,1.11,136.88,Fall,93300
934,515.4,1.24,197.58,Fall,93400
935,562.09,1.56,391.27,Fall,93500
936,673.36,1.91,497.75,Fall,93600
937,631.18,1.92,300.69,Fall,93700
938,533.64,1.87,113.99,Fall,93800
939,519.17,1.76,10.2,Fall,93900
940,518.18,1.76,2.56,Fall,94000
941,518.07,1.76,1.9,Fall,94100
942,518.22,1.76,1.75,Fall,94200
943,519.15,1.76,5.51,Fall,94300
944,518.17,1.75,6.09,Fall,94400
945,516.94,1.75,2.63,Fall,94500
946,517.38,1.74,1.47,Fall,94600
947,517.44,1.74,1.28,Fall,94700
948,517.42,1.74,1.46,Fall,94800
949,517.06,1.74,1.34,Fall,94900
950,516.87,1.74,1.18,Fall,95000
951,516.93,1.74,1.15,Fall,95100
952,517.06,1.74,1.44,Fall,95200
953,517.02,1.74,1.57,Fall,95300
954,516.71,1.74,1.45,Fall,95400
955,516.78,1.74,1.37,Fall,95500
956,517.44,1.74,1.5,Fall,95600
957,517.72,1.74,2.57,Fall,95700
958,515.86,1.73,25.55,Fall,95800
959,506.69,1.19,274.69,Fall,95900
960,502.47,0.64,26.93,Fall,96000
961,506.04,0.64,8.93,Fall,96100
962,501.71,0.74,90.98,Fall,96200
963,530.46,1.07,180.94,Fall,96300
964,559.37,1.4,163.61,Fall,96400
965,561.76,1.54,241.25,Fall,96500
966,605.91,2.01,449.7,Fall,96600
967,580.1,2.31,298.96,Fall,96700
968,519.54,2.06,144.22,Fall,96800
969,522.35,1.96,21.05,Fall,96900
970,522.97,1.96,3.34,Fall,97000
971,523.54,1.96,1.94,Fall,97100
972,523.84,1.97,2.36,Fall,97200
973,523.71,1.97,2.17,Fall,97300
974,523.77,1.97,1.32,Fall,97400
975,523.91,1.97,1.31,Fall,97500
976,524.0,1.97,1.68,Fall,97600
977,524.06,1.97,1.57,Fall,97700
978,524.0,1.97,1.18,Fall,97800
979,524.03,1.97,1.19,Fall,97900
980,524.02,1.97,1.32,Fall,98000
981,524.14,1.97,1.06,Fall,98100
982,524.28,1.97,0.97,Fall,98200
983,524.05,1.97,1.18,Fall,98300
984,523.86,1.97,1.29,Fall,98400
985,523.9,1.97,1.41,Fall,98500
986,523.9,1.97,1.33,Fall,98600
987,523.96,1.97,1.1,Fall,98700
988,522.45,1.96,31.89,Fall,98800
989,507.93,1.29,348.49,Fall,98900
990,499.25,0.61,34.07,Fall,99000
991,503.6,0.61,3.07,Fall,99100
992,504.13,0.6,2.47,Fall,99200
993,504.16,0.6,3.44,Fall,99300
994,487.37,0.67,89.53,Fall,99400
995,513.75,0.97,156.67,Fall,99500
996,552.34,1.22,126.06,Fall,99600
997,519.57,1.21,180.4,Fall,99700
998,601.9,1.69,480.62,Fall,99800
999,631.37,2.2,439.61,Fall,99900
1000,536.26,2.07,167.1,Fall,100000
1001,522.61,1.97,34.66,Fall,100100
1002,522.81,1.98,3.79,Fall,100200
1003,522.24,1.98,2.75,Fall,100300
1004,521.29,1.98,2.94,Fall,100400
1005,521.55,1.98,3.11,Fall,100500
1006,522.08,1.99,1.97,Fall,100600
1007,521.99,1.98,2.36,Fall,100700
1008,521.83,1.98,1.62,Fall,100800
1009,521.91,1.98,1.67,Fall,100900
1010,521.85,1.98,1.34,Fall,101000
1011,521.93,1.98,1.22,Fall,101100
1012,522.1,1.98,1.26,Fall,101200
1013,522.01,1.98,0.9,Fall,101300
1014,522.29,1.98,1.4,Fall,101400
1015,522.45,1.98,1.46,Fall,101500
1016,522.11,1.97,1.0,Fall,101600
1017,521.65,1.97,1.09,Fall,101700
1018,519.17,1.97,36.23,Fall,101800
1019,504.48,1.09,394.36,Fall,101900
1020,497.96,0.2,42.71,Fall,102000
1021,504.41,0.18,4.65,Fall,102100
1022,503.98,0.19,4.36,Fall,102200
1023,502.47,0.19,4.25,Fall,102300
1024,504.05,0.2,4.26,Fall,102400
1025,507.37,0.2,4.08,Fall,102500
1026,506.5,0.19,5.18,Fall,102600
1027,504.66,0.19,4.85,Fall,102700
1028,503.81,0.19,4.98,Fall,102800
1029,491.52,0.23,49.96,Fall,102900
1030,501.42,0.39,121.45,Fall,103000
1031,491.65,0.58,184.95,Fall,103100
1032,603.2,0.7,568.25,Fall,103200
1033,647.23,1.2,644.89,Fall,103300
1034,538.59,1.51,342.1,Fall,103400
1035,516.46,1.41,103.21,Fall,103500
1036,505.51,1.42,15.7,Fall,103600
1037,508.83,1.43,5.07,Fall,103700
1038,510.14,1.42,7.21,Fall,103800
1039,507.75,1.42,7.55,Fall,103900
1040,507.4,1.44,5.81,Fall,104000
1041,510.12,1.44,5.54,Fall,104100
1042,510.38,1.43,7.9,Fall,104200
1043,507.32,1.43,9.06,Fall,104300
1044,507.12,1.44,5.15,Fall,104400
1045,508.47,1.45,2.01,Fall,104500
1046,509.67,1.45,4.13,Fall,104600
1047,511.12,1.44,6.24,Fall,104700
1048,505.47,1.41,48.54,Fall,104800
1049,502.58,0.85,380.92,Fall,104900
1050,503.32,0.27,43.82,Fall,105000
1051,498.95,0.21,18.36,Fall,105100
1052,498.9,0.19,7.17,Fall,105200
1053,502.75,0.2,5.45,Fall,105300
1054,504.51,0.2,3.4,Fall,105400
1055,503.59,0.19,2.59,Fall,105500
1056,501.7,0.2,9.67,Fall,105600
1057,507.79,0.29,92.56,Fall,105700
1058,465.69,0.53,162.24,Fall,105800
1059,525.26,0.65,500.49,Fall,105900
1060,645.61,1.09,639.66,Fall,106000
1061,587.04,1.46,461.4,Fall,106100
1062,511.44,1.35,92.63,Fall,106200
1063,505.35,1.35,30.52,Fall,106300
1064,506.71,1.36,7.8,Fall,106400
1065,509.7,1.37,3.82,Fall,106500
1066,509.77,1.38,4.05,Fall,106600
1067,510.25,1.38,3.45,Fall,106700
1068,511.54,1.39,2.23,Fall,106800
1069,512.88,1.38,3.37,Fall,106900
1070,511.01,1.38,5.23,Fall,107000
1071,508.65,1.39,4.47,Fall,107100
1072,510.64,1.39,2.97,Fall,107200
1073,513.36,1.39,3.56,Fall,107300
1074,511.51,1.39,6.0,Fall,107400
1075,509.24,1.39,3.82,Fall,107500
1076,511.02,1.39,2.23,Fall,107600
1077,513.27,1.39,3.61,Fall,107700
1078,509.4,1.37,47.74,Fall,107800
1079,529.71,0.86,389.43,Fall,107900
1080,532.46,0.42,77.0,Fall,108000
1081,518.85,0.41,88.66,Fall,108100
1082,520.4,0.38,78.35,Fall,108200
1083,508.58,0.39,42.52,Fall,108300
1084,495.28,0.37,56.08,Fall,108400
1085,495.76,0.35,56.0,Fall,108500
1086,516.66,0.32,51.96,Fall,108600
1087,518.52,0.28,44.02,Fall,108700
1088,512.45,0.24,13.04,Fall,108800
1089,502.31,0.28,56.12,Fall,108900
1090,463.45,0.44,121.22,Fall,109000
1091,376.49,0.55,172.6,Fall,109100
1092,521.68,0.71,487.55,Fall,109200
1093,614.06,0.9,442.54,Fall,109300
1094,503.67,0.93,133.09,Fall,109400
1095,507.5,0.93,22.74,Fall,109500
1096,506.97,0.94,7.63,Fall,109600
1097,506.53,0.95,5.2,Fall,109700
1098,506.83,0.95,4.12,Fall,109800
1099,507.8,0.95,3.32,Fall,109900
1100,508.38,0.96,2.36,Fall,110000
1101,507.94,0.96,2.47,Fall,110100
1102,508.37,0.96,2.55,Fall,110200
1103,509.77,0.96,2.37,Fall,110300
1104,508.87,0.96,3.94,Fall,110400
1105,507.5,0.96,3.87,Fall,110500
1106,507.59,0.96,3.47,Fall,110600
1107,508.25,0.96,2.5,Fall,110700
1108,508.56,0.96,33.41,Fall,110800
1109,503.66,0.63,268.29,Fall,110900
1110,501.7,0.31,22.65,Fall,111000
1111,502.45,0.3,22.59,Fall,111100
1112,557.73,0.38,136.02,Fall,111200
1113,637.15,0.56,147.83,Fall,111300
1114,682.66,0.84,476.33,Fall,111400
1115,662.88,1.06,561.79,Fall,111500
1116,569.14,1.04,289.33,Fall,111600
1117,518.5,0.96,79.78,Fall,111700
1118,514.34,0.93,23.35,Fall,111800
1119,510.96,0.92,5.27,Fall,111900
1120,512.63,0.92,7.4,Fall,112000
1121,511.65,0.92,4.68,Fall,112100
1122,509.67,0.92,2.82,Fall,112200
1123,510.42,0.93,5.21,Fall,112300
1124,511.3,0.93,5.72,Fall,112400
1125,510.34,0.93,2.89,Fall,112500
1126,509.19,0.93,2.09,Fall,112600
1127,509.42,0.93,3.89,Fall,112700
1128,510.1,0.94,4.66,Fall,112800
1129,509.79,0.94,2.72,Fall,112900
1130,509.43,0.94,2.59,Fall,113000
1131,509.45,0.94,2.86,Fall,113100
1132,508.81,0.94,3.9,Fall,113200
1133,507.36,0.93,4.87,Fall,113300
1134,507.15,0.93,4.06,Fall,113400
1135,509.31,0.94,5.34,Fall,113500
1136,510.59,0.95,4.78,Fall,113600
1137,510.16,0.95,3.47,Fall,113700
1138,508.0,0.94,31.62,Fall,113800
1139,503.26,0.59,247.46,Fall,113900
1140,502.88,0.25,18.83,Fall,114000
1141,504.83,0.24,2.79,Fall,114100
1142,504.79,0.24,2.64,Fall,114200
1143,504.87,0.25,5.29,Fall,114300
1144,500.48,0.24,49.99,Fall,114400
1145,518.5,0.34,91.37,Fall,114500
1146,518.87,0.57,124.13,Fall,114600
1147,522.81,0.8,175.05,Fall,114700
1148,751.33,1.01,613.69,Fall,114800
1149,761.04,1.33,631.11,Fall,114900
1150,544.68,1.41,211.55,Fall,115000
1151,515.84,1.3,42.59,Fall,115100
1152,508.12,1.29,11.23,Fall,115200
1153,508.75,1.29,7.28,Fall,115300
1154,510.56,1.29,4.39,Fall,115400
1155,507.06,1.29,5.75,Fall,115500
1156,505.23,1.29,4.25,Fall,115600
1157,508.17,1.29,4.31,Fall,115700
1158,510.09,1.3,3.49,Fall,115800
1159,508.25,1.3,4.57,Fall,115900
1160,503.13,1.29,7.48,Fall,116000
1161,502.61,1.28,10.19,Fall,116100
1162,510.43,1.28,10.66,Fall,116200
1163,512.74,1.3,9.81,Fall,116300
1164,505.57,1.29,9.9,Fall,116400
1165,502.13,1.27,8.16,Fall,116500
1166,509.22,1.27,10.27,Fall,116600
1167,513.63,1.29,6.79,Fall,116700
1168,507.84,1.29,53.61,Fall,116800
1169,500.07,0.78,336.06,Fall,116900
1170,492.54,0.33,71.14,Fall,117000
1171,492.95,0.54,110.88,Fall,117100
1172,527.04,0.8,105.33,Fall,117200
1173,581.83,0.75,248.13,Fall,117300
1174,669.49,0.89,602.47,Fall,117400
1175,619.02,1.2,505.02,Fall,117500
1176,508.85,1.17,73.41,Fall,117600
1177,509.41,1.12,31.16,Fall,117700
1178,506.43,1.12,10.34,Fall,117800
1179,507.47,1.13,5.06,Fall,117900
1180,509.41,1.13,2.35,Fall,118000
1181,509.55,1.13,2.54,Fall,118100
1182,509.35,1.13,2.5,Fall,118200
1183,509.79,1.13,2.55,Fall,118300
1184,510.97,1.13,3.02,Fall,118400
1185,509.44,1.13,4.34,Fall,118500
1186,510.88,1.13,5.75,Fall,118600
1187,511.16,1.13,6.2,Fall,118700
1188,509.05,1.12,4.64,Fall,118800
1189,509.38,1.13,3.04,Fall,118900
1190,508.6,1.13,3.37,Fall,119000
1191,516.05,1.14,14.23,Fall,119100
1192,514.17,1.13,18.03,Fall,119200
1193,506.79,1.12,9.62,Fall,119300
1194,509.42,1.12,5.45,Fall,119400
1195,510.03,1.12,2.69,Fall,119500
1196,509.58,1.12,4.93,Fall,119600
1197,507.76,1.12,10.52,Fall,119700
1198,504.54,1.11,46.09,Fall,119800
1199,501.2,0.63,286.11,Fall,119900
1200,501.07,0.18,18.18,Fall,120000
1201,502.67,0.18,2.58,Fall,120100
1202,503.36,0.19,3.28,Fall,120200
1203,503.3,0.19,3.85,Fall,120300
1204,503.89,0.2,3.11,Fall,120400
1205,504.52,0.19,3.6,Fall,120500
1206,503.91,0.18,2.96,Fall,120600
1207,502.9,0.18,4.51,Fall,120700
1208,494.36,0.21,23.83,Fall,120800
1209,485.32,0.35,72.03,Fall,120900
1210,509.39,0.54,98.44,Fall,121000
1211,531.19,0.6,121.28,Fall,121100
1212,673.38,0.57,523.6,Fall,121200
1213,630.98,0.98,542.31,Fall,121300
1214,459.86,1.41,104.44,Fall,121400
1215,488.79,1.45,34.91,Fall,121500
1216,506.55,1.49,11.98,Fall,121600
1217,513.24,1.49,4.89,Fall,121700
1218,515.43,1.5,6.47,Fall,121800
1219,513.89,1.5,6.36,Fall,121900
1220,511.94,1.5,3.1,Fall,122000
1221,513.99,1.5,2.93,Fall,122100
1222,514.57,1.51,2.64,Fall,122200
1223,514.06,1.51,2.43,Fall,122300
1224,514.08,1.51,2.23,Fall,122400
1225,513.11,1.51,3.05,Fall,122500
1226,513.26,1.51,2.97,Fall,122600
1227,514.71,1.51,2.25,Fall,122700
1228,511.87,1.49,58.96,Fall,122800
1229,503.21,0.87,370.47,Fall,122900
1230,500.73,0.27,21.92,Fall,123000
1231,503.94,0.27,3.67,Fall,123100
1232,505.83,0.28,6.96,Fall,123200
1233,493.7,0.36,82.4,Fall,123300
1234,523.41,0.55,124.72,Fall,123400
1235,560.18,0.61,127.95,Fall,123500
1236,661.07,0.68,517.49,Fall,123600
1237,632.21,1.17,521.88,Fall,123700
1238,499.62,1.43,111.84,Fall,123800
1239,502.15,1.34,39.65,Fall,123900
1240,503.74,1.39,10.36,Fall,124000
1241,509.81,1.4,5.45,Fall,124100
1242,514.77,1.41,4.98,Fall,124200
1243,516.1,1.42,6.2,Fall,124300
1244,512.43,1.41,6.39,Fall,124400
1245,509.44,1.41,5.01,Fall,124500
1246,511.26,1.42,3.56,Fall,124600
1247,513.96,1.42,3.46,Fall,124700
1248,516.94,1.43,5.59,Fall,124800
1249,515.4,1.42,6.54,Fall,124900
1250,510.23,1.41,5.25,Fall,125000
1251,510.37,1.42,3.92,Fall,125100
1252,512.34,1.42,1.93,Fall,125200
1253,513.0,1.42,2.03,Fall,125300
1254,513.21,1.42,2.18,Fall,125400
1255,513.2,1.43,2.2,Fall,125500
1256,513.42,1.43,2.45,Fall,125600
1257,517.17,1.43,6.14,Fall,125700
1258,518.96,1.42,54.61,Fall,125800
1259,508.72,0.81,346.76,Fall,125900
1260,503.57,0.22,22.18,Fall,126000
1261,501.97,0.28,68.85,Fall,126100
1262,498.24,0.55,133.31,Fall,126200
1263,493.8,0.85,109.74,Fall,126300
1264,608.37,1.28,480.36,Fall,126400
1265,724.27,1.65,490.78,Fall,126500
1266,615.64,1.52,228.51,Fall,126600
1267,514.67,1.37,58.91,Fall,126700
1268,517.49,1.37,18.99,Fall,126800
1269,514.84,1.35,5.08,Fall,126900
1270,511.24,1.35,5.24,Fall,127000
1271,513.08,1.35,6.9,Fall,127100
1272,514.83,1.35,4.94,Fall,127200
1273,512.95,1.35,3.12,Fall,127300
1274,514.32,1.35,4.22,Fall,127400
1275,514.4,1.35,3.86,Fall,127500
1276,513.37,1.35,5.52,Fall,127600
1277,512.83,1.36,5.73,Fall,127700
1278,512.71,1.36,5.31,Fall,127800
1279,513.12,1.36,3.7,Fall,127900
1280,513.1,1.36,2.8,Fall,128000
1281,513.51,1.36,1.94,Fall,128100
1282,513.45,1.36,1.95,Fall,128200
1283,513.09,1.36,2.04,Fall,128300
1284,511.65,1.36,2.97,Fall,128400
1285,511.32,1.35,3.88,Fall,128500
1286,513.9,1.36,4.49,Fall,128600
1287,516.1,1.36,3.78,Fall,128700
1288,512.5,1.35,52.99,Fall,128800
1289,503.08,0.79,335.04,Fall,128900
1290,500.11,0.26,21.36,Fall,129000
1291,498.37,0.28,23.96,Fall,129100
1292,494.46,0.51,136.03,Fall,129200
1293,497.34,0.87,167.59,Fall,129300
1294,687.78,1.38,576.76,Fall,129400
1295,781.15,1.78,585.64,Fall,129500
1296,588.27,1.57,278.67,Fall,129600
1297,501.23,1.35,49.46,Fall,129700
1298,514.73,1.41,21.4,Fall,129800
1299,515.49,1.43,6.08,Fall,129900
1300,514.65,1.43,2.76,Fall,130000
1301,512.86,1.43,3.51,Fall,130100
1302,511.57,1.43,2.87,Fall,130200
1303,513.96,1.43,3.04,Fall,130300
1304,514.6,1.43,2.36,Fall,130400
1305,513.97,1.43,1.85,Fall,130500
1306,517.29,1.43,10.6,Fall,130600
1307,519.24,1.43,14.73,Fall,130700
1308,514.81,1.44,10.26,Fall,130800
1309,512.11,1.45,3.17,Fall,130900
1310,512.26,1.44,2.55,Fall,131000
